id,date,store_nbr,family,sales,onpromotion
7086,2013-01-04,8.0,MEATS,1170.334,0.0
7119,2013-01-04,9.0,MEATS,310.878,0.0
7152,2013-01-05,1.0,MEATS,328.94,0.0
7185,2013-01-05,10.0,MEATS,247.298,0.0
7218,2013-01-05,11.0,MEATS,819.055,0.0
7251,2013-01-05,12.0,MEATS,131.851,0.0
7284,2013-01-05,13.0,MEATS,297.116,0.0
7317,2013-01-05,14.0,MEATS,557.248,0.0
7350,2013-01-05,15.0,MEATS,138.136,0.0
7383,2013-01-05,16.0,MEATS,108.769,0.0
7416,2013-01-05,17.0,MEATS,253.462,0.0
7449,2013-01-05,18.0,MEATS,166.637,0.0
7482,2013-01-05,19.0,MEATS,383.22202,0.0
7515,2013-01-05,2.0,MEATS,578.157,0.0
7548,2013-01-05,20.0,MEATS,0.0,0.0
7581,2013-01-05,21.0,MEATS,0.0,0.0
7614,2013-01-05,22.0,MEATS,0.0,0.0
7647,2013-01-05,23.0,MEATS,672.254,0.0
7680,2013-01-05,24.0,MEATS,467.114,0.0
7713,2013-01-05,25.0,MEATS,140.102,0.0
7746,2013-01-05,26.0,MEATS,283.359,0.0
7779,2013-01-05,27.0,MEATS,224.511,0.0
7812,2013-01-05,28.0,MEATS,139.654,0.0
7845,2013-01-05,29.0,MEATS,0.0,0.0
7878,2013-01-05,3.0,MEATS,897.419,0.0
7911,2013-01-05,30.0,MEATS,45.184,0.0
7944,2013-01-05,31.0,MEATS,50.277,0.0
7977,2013-01-05,32.0,MEATS,83.583,0.0
8010,2013-01-05,33.0,MEATS,183.213,0.0
8043,2013-01-05,34.0,MEATS,34.847,0.0
8076,2013-01-05,35.0,MEATS,24.624,0.0
8109,2013-01-05,36.0,MEATS,0.0,0.0
8142,2013-01-05,37.0,MEATS,373.991,0.0
8175,2013-01-05,38.0,MEATS,231.876,0.0
8208,2013-01-05,39.0,MEATS,186.265,0.0
8241,2013-01-05,4.0,MEATS,454.877,0.0
8274,2013-01-05,40.0,MEATS,64.383,0.0
8307,2013-01-05,41.0,MEATS,144.726,0.0
8340,2013-01-05,42.0,MEATS,0.0,0.0
8373,2013-01-05,43.0,MEATS,43.759,0.0
8406,2013-01-05,44.0,MEATS,1305.866,0.0
8439,2013-01-05,45.0,MEATS,1414.935,0.0
8472,2013-01-05,46.0,MEATS,1551.111,0.0
8505,2013-01-05,47.0,MEATS,1163.769,0.0
8538,2013-01-05,48.0,MEATS,1383.687,0.0
8571,2013-01-05,49.0,MEATS,644.987,0.0
8604,2013-01-05,5.0,MEATS,466.825,0.0
8637,2013-01-05,50.0,MEATS,1271.948,0.0
8670,2013-01-05,51.0,MEATS,668.185,0.0
8703,2013-01-05,52.0,MEATS,0.0,0.0
8736,2013-01-05,53.0,MEATS,0.0,0.0
8769,2013-01-05,54.0,MEATS,43.431,0.0
8802,2013-01-05,6.0,MEATS,631.19403,0.0
8835,2013-01-05,7.0,MEATS,520.699,0.0
8868,2013-01-05,8.0,MEATS,608.86,0.0
8901,2013-01-05,9.0,MEATS,447.685,0.0
8934,2013-01-06,1.0,MEATS,113.282,0.0
8967,2013-01-06,10.0,MEATS,284.974,0.0
9000,2013-01-06,11.0,MEATS,734.61505,0.0
9033,2013-01-06,12.0,MEATS,191.236,0.0
9066,2013-01-06,13.0,MEATS,137.601,0.0
9099,2013-01-06,14.0,MEATS,279.70502,0.0
9132,2013-01-06,15.0,MEATS,114.939,0.0
9165,2013-01-06,16.0,MEATS,117.669,0.0
9198,2013-01-06,17.0,MEATS,172.269,0.0
9231,2013-01-06,18.0,MEATS,161.319,0.0
9264,2013-01-06,19.0,MEATS,121.018005,0.0
9297,2013-01-06,2.0,MEATS,532.903,0.0
9330,2013-01-06,20.0,MEATS,0.0,0.0
9363,2013-01-06,21.0,MEATS,0.0,0.0
9396,2013-01-06,22.0,MEATS,0.0,0.0
9429,2013-01-06,23.0,MEATS,402.884,0.0
9462,2013-01-06,24.0,MEATS,351.855,0.0
9495,2013-01-06,25.0,MEATS,75.593,0.0
9528,2013-01-06,26.0,MEATS,343.803,0.0
9561,2013-01-06,27.0,MEATS,240.193,0.0
9594,2013-01-06,28.0,MEATS,167.70999,0.0
9627,2013-01-06,29.0,MEATS,0.0,0.0
9660,2013-01-06,3.0,MEATS,952.456,0.0
9693,2013-01-06,30.0,MEATS,62.091,0.0
9726,2013-01-06,31.0,MEATS,271.46,0.0
9759,2013-01-06,32.0,MEATS,70.973,0.0
9792,2013-01-06,33.0,MEATS,283.639,0.0
9825,2013-01-06,34.0,MEATS,235.545,0.0
9858,2013-01-06,35.0,MEATS,99.094,0.0
9891,2013-01-06,36.0,MEATS,0.0,0.0
9924,2013-01-06,37.0,MEATS,282.333,0.0
9957,2013-01-06,38.0,MEATS,305.398,0.0
9990,2013-01-06,39.0,MEATS,158.026,0.0
10023,2013-01-06,4.0,MEATS,672.929,0.0
10056,2013-01-06,40.0,MEATS,75.892,0.0
10089,2013-01-06,41.0,MEATS,203.707,0.0
10122,2013-01-06,42.0,MEATS,0.0,0.0
10155,2013-01-06,43.0,MEATS,163.76399,0.0
10188,2013-01-06,44.0,MEATS,1547.984,0.0
10221,2013-01-06,45.0,MEATS,1707.258,0.0
10254,2013-01-06,46.0,MEATS,1951.566,0.0
10287,2013-01-06,47.0,MEATS,1363.68,0.0
10320,2013-01-06,48.0,MEATS,1594.044,0.0
10353,2013-01-06,49.0,MEATS,825.137,0.0
10386,2013-01-06,5.0,MEATS,536.73303,0.0
10419,2013-01-06,50.0,MEATS,895.25903,0.0
10452,2013-01-06,51.0,MEATS,760.576,0.0
10485,2013-01-06,52.0,MEATS,0.0,0.0
10518,2013-01-06,53.0,MEATS,0.0,0.0
10551,2013-01-06,54.0,MEATS,66.222,0.0
10584,2013-01-06,6.0,MEATS,694.27,0.0
10617,2013-01-06,7.0,MEATS,446.691,0.0
10650,2013-01-06,8.0,MEATS,554.659,0.0
10683,2013-01-06,9.0,MEATS,555.051,0.0
10716,2013-01-07,1.0,MEATS,266.72,0.0
10749,2013-01-07,10.0,MEATS,277.877,0.0
10782,2013-01-07,11.0,MEATS,845.054,0.0
10815,2013-01-07,12.0,MEATS,150.90599,0.0
10848,2013-01-07,13.0,MEATS,187.815,0.0
10881,2013-01-07,14.0,MEATS,381.893,0.0
10914,2013-01-07,15.0,MEATS,124.219,0.0
10947,2013-01-07,16.0,MEATS,68.902,0.0
10980,2013-01-07,17.0,MEATS,250.659,0.0
11013,2013-01-07,18.0,MEATS,89.642,0.0
11046,2013-01-07,19.0,MEATS,147.778,0.0
11079,2013-01-07,2.0,MEATS,549.981,0.0
11112,2013-01-07,20.0,MEATS,0.0,0.0
11145,2013-01-07,21.0,MEATS,0.0,0.0
11178,2013-01-07,22.0,MEATS,0.0,0.0
11211,2013-01-07,23.0,MEATS,2190.9731,0.0
11244,2013-01-07,24.0,MEATS,353.698,0.0
11277,2013-01-07,25.0,MEATS,179.377,0.0
11310,2013-01-07,26.0,MEATS,308.526,0.0
11343,2013-01-07,27.0,MEATS,129.277,0.0
11376,2013-01-07,28.0,MEATS,102.779,0.0
11409,2013-01-07,29.0,MEATS,0.0,0.0
11442,2013-01-07,3.0,MEATS,674.85,0.0
11475,2013-01-07,30.0,MEATS,68.116,0.0
11508,2013-01-07,31.0,MEATS,253.73799,0.0
11541,2013-01-07,32.0,MEATS,100.173,0.0
11574,2013-01-07,33.0,MEATS,129.755,0.0
11607,2013-01-07,34.0,MEATS,118.838,0.0
11640,2013-01-07,35.0,MEATS,63.608,0.0
11673,2013-01-07,36.0,MEATS,0.0,0.0
11706,2013-01-07,37.0,MEATS,250.161,0.0
11739,2013-01-07,38.0,MEATS,183.083,0.0
11772,2013-01-07,39.0,MEATS,63.049,0.0
11805,2013-01-07,4.0,MEATS,207.655,0.0
11838,2013-01-07,40.0,MEATS,90.792,0.0
11871,2013-01-07,41.0,MEATS,110.043,0.0
11904,2013-01-07,42.0,MEATS,0.0,0.0
11937,2013-01-07,43.0,MEATS,57.724,0.0
11970,2013-01-07,44.0,MEATS,1004.881,0.0
12003,2013-01-07,45.0,MEATS,1040.472,0.0
12036,2013-01-07,46.0,MEATS,1425.584,0.0
12069,2013-01-07,47.0,MEATS,708.705,0.0
12102,2013-01-07,48.0,MEATS,1164.99,0.0
12135,2013-01-07,49.0,MEATS,479.053,0.0
12168,2013-01-07,5.0,MEATS,227.992,0.0
12201,2013-01-07,50.0,MEATS,744.624,0.0
12234,2013-01-07,51.0,MEATS,804.762,0.0
12267,2013-01-07,52.0,MEATS,0.0,0.0
12300,2013-01-07,53.0,MEATS,0.0,0.0
12333,2013-01-07,54.0,MEATS,41.093998,0.0
12366,2013-01-07,6.0,MEATS,461.928,0.0
12399,2013-01-07,7.0,MEATS,463.367,0.0
12432,2013-01-07,8.0,MEATS,463.98,0.0
12465,2013-01-07,9.0,MEATS,305.082,0.0
12498,2013-01-08,1.0,MEATS,393.51,0.0
12531,2013-01-08,10.0,MEATS,224.672,0.0
12564,2013-01-08,11.0,MEATS,559.881,0.0
12597,2013-01-08,12.0,MEATS,180.539,0.0
12630,2013-01-08,13.0,MEATS,156.194,0.0
12663,2013-01-08,14.0,MEATS,470.754,0.0
12696,2013-01-08,15.0,MEATS,109.749,0.0
12729,2013-01-08,16.0,MEATS,97.733,0.0
12762,2013-01-08,17.0,MEATS,197.517,0.0
12795,2013-01-08,18.0,MEATS,82.118,0.0
12828,2013-01-08,19.0,MEATS,116.936005,0.0
12861,2013-01-08,2.0,MEATS,470.653,0.0
12894,2013-01-08,20.0,MEATS,0.0,0.0
12927,2013-01-08,21.0,MEATS,0.0,0.0
12960,2013-01-08,22.0,MEATS,0.0,0.0
12993,2013-01-08,23.0,MEATS,449.909,0.0
13026,2013-01-08,24.0,MEATS,475.66998,0.0
13059,2013-01-08,25.0,MEATS,110.295,0.0
13092,2013-01-08,26.0,MEATS,166.537,0.0
13125,2013-01-08,27.0,MEATS,162.755,0.0
13158,2013-01-08,28.0,MEATS,114.377,0.0
13191,2013-01-08,29.0,MEATS,0.0,0.0
13224,2013-01-08,3.0,MEATS,503.022,0.0
13257,2013-01-08,30.0,MEATS,66.135,0.0
13290,2013-01-08,31.0,MEATS,33.222,0.0
13323,2013-01-08,32.0,MEATS,65.087,0.0
13356,2013-01-08,33.0,MEATS,210.404,0.0
13389,2013-01-08,34.0,MEATS,205.137,0.0
13422,2013-01-08,35.0,MEATS,118.927,0.0
13455,2013-01-08,36.0,MEATS,0.0,0.0
13488,2013-01-08,37.0,MEATS,245.923,0.0
13521,2013-01-08,38.0,MEATS,155.969,0.0
13554,2013-01-08,39.0,MEATS,144.581,0.0
13587,2013-01-08,4.0,MEATS,401.84,0.0
13620,2013-01-08,40.0,MEATS,58.61,0.0
13653,2013-01-08,41.0,MEATS,114.029,0.0
13686,2013-01-08,42.0,MEATS,0.0,0.0
13719,2013-01-08,43.0,MEATS,132.21,0.0
13752,2013-01-08,44.0,MEATS,810.405,0.0
13785,2013-01-08,45.0,MEATS,925.543,0.0
13818,2013-01-08,46.0,MEATS,1586.962,0.0
13851,2013-01-08,47.0,MEATS,754.245,0.0
13884,2013-01-08,48.0,MEATS,917.09,0.0
13917,2013-01-08,49.0,MEATS,362.31,0.0
13950,2013-01-08,5.0,MEATS,314.298,0.0
13983,2013-01-08,50.0,MEATS,1053.852,0.0
14016,2013-01-08,51.0,MEATS,573.778,0.0
14049,2013-01-08,52.0,MEATS,0.0,0.0
14082,2013-01-08,53.0,MEATS,0.0,0.0
14115,2013-01-08,54.0,MEATS,37.015,0.0
14148,2013-01-08,6.0,MEATS,428.538,0.0
14181,2013-01-08,7.0,MEATS,710.591,0.0
14214,2013-01-08,8.0,MEATS,377.801,0.0
14247,2013-01-08,9.0,MEATS,352.997,0.0
14280,2013-01-09,1.0,MEATS,390.15298,0.0
14313,2013-01-09,10.0,MEATS,210.368,0.0
14346,2013-01-09,11.0,MEATS,668.922,0.0
14379,2013-01-09,12.0,MEATS,172.92,0.0
14412,2013-01-09,13.0,MEATS,133.354,0.0
14445,2013-01-09,14.0,MEATS,361.37,0.0
14478,2013-01-09,15.0,MEATS,130.138,0.0
14511,2013-01-09,16.0,MEATS,73.028,0.0
14544,2013-01-09,17.0,MEATS,185.441,0.0
14577,2013-01-09,18.0,MEATS,90.799,0.0
14610,2013-01-09,19.0,MEATS,106.791,0.0
14643,2013-01-09,2.0,MEATS,477.222,0.0
14676,2013-01-09,20.0,MEATS,0.0,0.0
14709,2013-01-09,21.0,MEATS,0.0,0.0
14742,2013-01-09,22.0,MEATS,0.0,0.0
14775,2013-01-09,23.0,MEATS,3409.01,0.0
14808,2013-01-09,24.0,MEATS,523.145,0.0
14841,2013-01-09,25.0,MEATS,336.763,0.0
14874,2013-01-09,26.0,MEATS,200.368,0.0
14907,2013-01-09,27.0,MEATS,145.37,0.0
14940,2013-01-09,28.0,MEATS,68.717,0.0
14973,2013-01-09,29.0,MEATS,0.0,0.0
15006,2013-01-09,3.0,MEATS,737.729,0.0
15039,2013-01-09,30.0,MEATS,41.758,0.0
15072,2013-01-09,31.0,MEATS,143.45,0.0
15105,2013-01-09,32.0,MEATS,48.802998,0.0
15138,2013-01-09,33.0,MEATS,144.616,0.0
15171,2013-01-09,34.0,MEATS,173.43,0.0
15204,2013-01-09,35.0,MEATS,26.159,0.0
15237,2013-01-09,36.0,MEATS,0.0,0.0
15270,2013-01-09,37.0,MEATS,346.777,0.0
15303,2013-01-09,38.0,MEATS,145.649,0.0
15336,2013-01-09,39.0,MEATS,93.270004,0.0
15369,2013-01-09,4.0,MEATS,414.281,0.0
15402,2013-01-09,40.0,MEATS,50.544,0.0
15435,2013-01-09,41.0,MEATS,84.001,0.0
15468,2013-01-09,42.0,MEATS,0.0,0.0
15501,2013-01-09,43.0,MEATS,124.76,0.0
15534,2013-01-09,44.0,MEATS,926.779,0.0
15567,2013-01-09,45.0,MEATS,968.713,0.0
15600,2013-01-09,46.0,MEATS,1304.318,0.0
15633,2013-01-09,47.0,MEATS,707.368,0.0
15666,2013-01-09,48.0,MEATS,683.40497,0.0
15699,2013-01-09,49.0,MEATS,462.4,0.0
15732,2013-01-09,5.0,MEATS,344.722,0.0
15765,2013-01-09,50.0,MEATS,890.595,0.0
15798,2013-01-09,51.0,MEATS,758.655,0.0
15831,2013-01-09,52.0,MEATS,0.0,0.0
15864,2013-01-09,53.0,MEATS,0.0,0.0
15897,2013-01-09,54.0,MEATS,32.94,0.0
15930,2013-01-09,6.0,MEATS,487.349,0.0
15963,2013-01-09,7.0,MEATS,450.462,0.0
15996,2013-01-09,8.0,MEATS,527.66,0.0
16029,2013-01-09,9.0,MEATS,335.311,0.0
16062,2013-01-10,1.0,MEATS,246.035,0.0
16095,2013-01-10,10.0,MEATS,226.098,0.0
16128,2013-01-10,11.0,MEATS,814.169,0.0
16161,2013-01-10,12.0,MEATS,146.409,0.0
16194,2013-01-10,13.0,MEATS,130.043,0.0
16227,2013-01-10,14.0,MEATS,405.731,0.0
16260,2013-01-10,15.0,MEATS,155.099,0.0
16293,2013-01-10,16.0,MEATS,80.37,0.0
16326,2013-01-10,17.0,MEATS,228.099,0.0
16359,2013-01-10,18.0,MEATS,146.735,0.0
16392,2013-01-10,19.0,MEATS,102.715004,0.0
16425,2013-01-10,2.0,MEATS,473.385,0.0
16458,2013-01-10,20.0,MEATS,0.0,0.0
16491,2013-01-10,21.0,MEATS,0.0,0.0
16524,2013-01-10,22.0,MEATS,0.0,0.0
16557,2013-01-10,23.0,MEATS,619.969,0.0
16590,2013-01-10,24.0,MEATS,419.334,0.0
16623,2013-01-10,25.0,MEATS,116.333,0.0
16656,2013-01-10,26.0,MEATS,677.777,0.0
16689,2013-01-10,27.0,MEATS,161.016,0.0
16722,2013-01-10,28.0,MEATS,82.714,0.0
16755,2013-01-10,29.0,MEATS,0.0,0.0
16788,2013-01-10,3.0,MEATS,567.092,0.0
16821,2013-01-10,30.0,MEATS,72.912,0.0
16854,2013-01-10,31.0,MEATS,202.777,0.0
16887,2013-01-10,32.0,MEATS,76.636,0.0
16920,2013-01-10,33.0,MEATS,183.832,0.0
16953,2013-01-10,34.0,MEATS,161.806,0.0
16986,2013-01-10,35.0,MEATS,113.369,0.0
