"date","FROZEN.FOODS","LIQUOR.WINE.BEER","MEATS","POULTRY","PREPARED.FOODS"
2013-05-12,5304.087996,-1.45519152283669e-11,14246.843015,11906.278989,4708.779014
2013-05-13,3761.846001,1651,14982.695892,9020.28897699998,4064.973957
2013-05-14,3436.620998,2045,15192.99811,7814.79801000001,3661.951993
2013-05-15,4072.351999,2212,15878.294013,8510.21902199999,4166.385025
2013-05-16,4000.963998,2793,16373.41692,8298.68803800002,3881.943011
2013-05-17,4941.645,5527,18402.037026,10346.694959,4275.81101
2013-05-18,7204.86402,7181,20054.220047,12639.514958,6155.989918
2013-05-19,6181.670003,-1.45519152283669e-11,19029.091064,14625.703966,6138.652965
2013-05-20,3514.963002,1635,15194.085962,9244.39801999998,3756.18301
2013-05-21,2981.805,1777,16634.306991,7626.93595700002,3663.28400000001
2013-05-22,3562.812998,2784,14148.871135,7411.87199299998,3933.892984
2013-05-23,3894.777,4723,15568.928996,7839.435046,3979.070994
2013-05-24,5699.197003,8259,20833.986014,11906.765929,5557.559004
2013-05-25,5996.139998,7437,20575.82004,11154.563935,5523.15602
2013-05-26,4908.19000000001,-1.45519152283669e-11,18444.917024,12363.980977,6014.187041
2013-05-27,3643.624,1737,15323.40391,8601.40196600002,4058.205017
2013-05-28,3337.621002,1869,18144.991986,7842.45304700002,3742.49502
2013-05-29,3771.227999,2324,15844.79897,7723.81995299999,3896.883985
2013-05-30,3711.25399999999,2398,15420.575969,8257.06699000002,3630.953982
2013-05-31,4684.31197,4696,20327.397022,10176.411982,3989.951
2013-06-01,7925.239,7090,28456.42203,16267.957975,6724.35
2013-06-02,7403.122999,-1.45519152283669e-11,25027.877,19121.498997,7065.55596
2013-06-03,4334.42099900001,2100,19716.85903,12269.162968,4666.577004
2013-06-04,3873.474,2052,18350.871978,10092.253061,3778.83904
2013-06-05,4885.84102,2641,17244.527955,9605.557007,4324.746988
2013-06-06,3929.608999,3465,16004.761931,8548.65096999997,3958.73600000001
2013-06-07,5988.254,10811,20386.869,11285.162955,4938.41001
2013-06-08,7372.051,6996,19468.33008,12531.440011,5772.953
2013-06-09,7093.075002,-1.45519152283669e-11,19857.89202,15415.229227,6165.70002
2013-06-10,4356.946,2307,15515.703981,9537.81999099999,3964.598015
2013-06-11,4095.642008,4306,14296.13195,6881.28901799997,3538.344014
2013-06-12,5242.111999,2597,15591.384975,7879.82401000001,4186.600996
2013-06-13,4781.606996,3244,15235.783021,7199.53201399999,3740.373966
2013-06-14,6690.743985,5890,18982.709107,10279.31597,4176.591026
2013-06-15,9954.49099600001,10639,21373.906966,15399.890964,6149.771972
2013-06-16,7556.48699,-1.45519152283669e-11,17115.878977,13141.984984,5191.20294
2013-06-17,4618.527002,1829,17514.45001,9582.03300499998,4102.84199
2013-06-18,4313.54202,1881,15982.24395,8455.55296699998,3835.127993
2013-06-19,4633.28900199999,2410,18820.019005,8213.58395999998,4018.518
2013-06-20,4180.835999,2678,15397.886974,7808.092014,3744.010024
2013-06-21,5672.571999,5435,18643.978013,9953.31401400001,4357.286996
2013-06-22,7810.644,7295,18708.385995,12009.276036,5806.02006
2013-06-23,7239.975,-1.45519152283669e-11,20284.268085,15344.742955,5900.797
2013-06-24,4001.493021,1732,16097.430008,9131.40302399997,3888.901996
2013-06-25,3825.793999,2055,15246.809132,7797.08097400002,3680.039003
2013-06-26,4042.092002,2268,15932.524928,7772.26702159997,4078.38301
2013-06-27,3830.708011,2928,13827.500995,6967.97000999999,3639.917
2013-06-28,5581.120977,4983,18651.696833,9927.26997800002,4191.88301
2013-06-29,8132.82,7060,22032.042088,13464.072032,6187.87304
2013-06-30,6948.12,-1.45519152283669e-11,20069.60301,15468.165005,6233.480976
2013-07-01,5348.849996,2132,18875.179043,11882.548017,4814.544007
2013-07-02,5020.898,2741,18188.79202,10460.68603,4369.42202
2013-07-03,5140.475003,2625,19008.51002,10100.861928,4495.190005
2013-07-04,4389.859,2845,16647.056056,8960.138961,4017.486011
2013-07-05,5818.129009,4893,20404.922044,10997.397002,4349.637014
2013-07-06,7905.72698,7747,20173.531998,13164.834999,5899.99397
2013-07-07,7167.559,-1.45519152283669e-11,21268.51208,14873.354005,6266.497
2013-07-08,4429.18,1918,16597.002991,10114.932983,4357.042017
2013-07-09,4126.617999,2109,17324.77705,8430.29497700002,3953.197
2013-07-10,4284.139,2309,16502.49207,8300.81999999998,4131.26301
2013-07-11,3739.224999,2786,15124.388,7570.90302199997,3931.81199
2013-07-12,5127.779006,5415,18547.478124,9870.91302699998,4196.71799
2013-07-13,7591.875,7336,20001.033191,11752.043014,5627.001004
2013-07-14,6439.838,-1.45519152283669e-11,17202.69091,13511.250908,5699.04202
2013-07-15,4307.907004,1691,15758.811976,9713.03897100002,4229.851998
2013-07-16,4462.858,2101,16217.579004,9363.51401,4158.229013
2013-07-17,4767.135,2500,15099.188006,8815.20406200003,4196.26601
2013-07-18,4276.4619805,2727,16635.436044,7420.45097599998,3487.661982
2013-07-19,5695.987004,4644,18733.355004,9652.20703,4139.728011
2013-07-20,7793.555,7922,18348.884985,11762.679003,5349.39201
2013-07-21,6297.429998,-1.45519152283669e-11,17698.662025,12947.625005,5832.98702
2013-07-22,4282.649,2151,15380.550024,9127.69706099998,4238.845
2013-07-23,4233.863001,2619,14892.46108,8649.39903100002,4019.788
2013-07-24,4964.054,3183,15435.36603,7902.05994699997,4122.50699200001
2013-07-25,4954.925,3828,14918.856958,8245.32297100001,4004.579996
2013-07-26,5544.072024,5432,17289.21802,9714.801967,4171.53699
2013-07-27,7707.935,8525.00000000001,18323.36595,11141.095001,5524.85003
2013-07-28,5988.924,-1.45519152283669e-11,16510.967994,12931.690014,5551.603027
2013-07-29,3783.086,1695,15244.178001,8811.070056,3773.17799000001
2013-07-30,3874.508996,2215,16794.31901,8326.78795399999,3944.10497
2013-07-31,4372.926999,2665,17000.667,9068.30600000003,4368.756996
2013-08-01,4894.530996,3508,18878.77509,10762.203044,4168.247989
2013-08-02,5758.894999,5475,21338.14994,12378.028019,4656.71803
2013-08-03,7867.467,7811,22819.10799,14585.396,5995.24003
2013-08-04,6602.609,-1.45519152283669e-11,19724.747988,16365.909995,5759.624978
2013-08-05,4698.000999,2094,17055.70704,11672.649954,4683.59495
2013-08-06,4149.698001,2226,17785.052038,9941.06404599998,4086.234989
2013-08-07,4511.061,2927,15752.001019,8705.80196200001,4377.250024
2013-08-08,4029.22,2837,17519.860954,8714.30698399999,3882.70999500001
2013-08-09,5379.11400000001,5615,18493.78592,10013.778991,4255.016959
2013-08-10,6982.167996,7682,16991.75603,11118.137048,5418.851016
2013-08-11,5676.14299999999,-1.45519152283669e-11,16600.81602,12562.041988,5524.042995
2013-08-12,4189.55001,2386,14398.46998,9702.86302599998,4280.693995
2013-08-13,3876.781,2172,14232.00207,8072.50598800001,3951.387
2013-08-14,4357.391001,3153,13762.75589,8064.796007,4159.752008
2013-08-15,3752.725002,2594,15297.360964,8307.66497899999,4126.180972
2013-08-16,6008.304004,5811,19687.681905,10947.602025,4361.361988
2013-08-17,7349.457,7502,19710.97398,12053.9359547,5569.609964
2013-08-18,6374.00899999999,-1.45519152283669e-11,17839.799978,12915.753015,5471.304974
2013-08-19,4491.881,2124,15526.755026,9807.60797200003,4015.355972
2013-08-20,4157.598999,2291,15424.904977,9074.36900500002,3809.450003
2013-08-21,4421.322999,2525,15136.813963,8467.114988,4098.01700000001
2013-08-22,3765.268001,2901,16879.805022,7934.76195100002,3646.816982
2013-08-23,5207.016004,5222,19197.552086,9833.02300399998,4338.740005
2013-08-24,7366.073,8255,17649.413992,11359.726018,5274.821984
2013-08-25,6210.619999,-1.45519152283669e-11,18121.178786,13211.852969,5716.776985
2013-08-26,4232.26999999999,1848,16495.74098,9485.81501300002,4127.186996
2013-08-27,4050.455999,2307,16818.050015,8570.25698399999,3922.003015
2013-08-28,4497.991004,2533,15532.881005,8588.39996599999,4212.374997
2013-08-29,4111.512,2882,17304.387974,7899.91297500002,3726.039991
2013-08-30,5397.862,5434,20090.725013,10782.583966,4652.676984
2013-08-31,8733.41601,8102,21043.245964,14511.350045,6140.33804
2013-09-01,8231.857,-1.45519152283669e-11,24044.333966,19091.545044,7073.662962
2013-09-02,5343.773004,1998,20541.205008,12063.704932,4696.61502
2013-09-03,4848.06199600001,2117,17928.741994,10947.35606,4563.553006
2013-09-04,4940.56399700001,2626,18453.157892,10214.858994,4889.787015
2013-09-05,4098.738999,3048,17044.20206,9042.48801499998,3970.237998
2013-09-06,5313.878,7893,21303.486904,10123.370021,4750.088984
2013-09-07,8230.679,7582,21441.566013,14783.643982,6605.23399800001
2013-09-08,7185.618,-1.45519152283669e-11,21016.117016,17053.016025,6860.60501799999
2013-09-09,4030.01099,1992,16550.219977,10035.957026,4034.59098
2013-09-10,4001.804001,3186,14547.480964,7951.97588900002,4069.735978
2013-09-11,4186.448,2122,15232.932896,8153.63797800002,4241.834979
2013-09-12,3646.537,2404,16376.136891,7363.90005099999,3775.131991
2013-09-13,5148.193991,5426,19439.364035,9555.21798699999,4340.43702
2013-09-14,7840.207,8205,21650.703994,12920.39597,5973.025003
2013-09-15,7169.113999,-1.45519152283669e-11,20618.779014,15708.704996,5985.426002
2013-09-16,4415.709999,1864,16566.301962,10116.913948,3811.693981
2013-09-17,3888.782,2243,18191.027955,8358.43901799997,3365.501002
2013-09-18,4266.80798,2547,15022.041948,8056.79598899999,3531.256
2013-09-19,3811.82900000001,3528,15529.30907,7276.32295400002,3334.20998
2013-09-20,5253.904,5599,19698.00605,10344.756951,3995.343005
2013-09-21,7781.137008,9585,19921.992903,12980.947989,5510.098
2013-09-22,7108.112,-1.45519152283669e-11,18994.90601,14859.465008,5625.26197
2013-09-23,4347.251001,1990,15816.31297,10191.603022,3543.318993
2013-09-24,3744.81902,2331,16000.94694,9145.05796499998,3182.849004
2013-09-25,4217.389,2624,14312.10897,8154.41701800003,3619.615008
2013-09-26,3661.034,3378,16198.730864,7649.471986,3132.322011
2013-09-27,5280.213,5557,18852.070989,10171.452065,3834.700011
2013-09-28,7840.991996,8543.99999999998,20208.026954,13730.580993,5184.91004
2013-09-29,6909.24999999999,-1.45519152283669e-11,20649.22999,16113.246971,5693.206985
2013-09-30,4399.327001,2023,16409.310958,10529.825016,3520.506989
2013-10-01,5219.82599,2487,19803.362016,12287.676072,3934.299
2013-10-02,5362.442999,2413,18815.119995,11589.353008,4198.477026
2013-10-03,4316.338979,2522,20490.72708,9589.74898999999,3630.759017
2013-10-04,5850.118,5224,22732.34701,12878.742025,4136.260978
2013-10-05,8830.185,7907,22155.53698,15580.699983,5806.088018
2013-10-06,7513.523,-1.45519152283669e-11,22511.28006,17038.744995,5907.51699
2013-10-07,4552.323,1844,15686.24105,10001.065994,3594.291998
2013-10-08,4008.342996,2239,16021.45997,8834.40798700001,3443.257018
2013-10-09,4282.038,2996,17056.205979,8770.43094099998,3830.312021
2013-10-10,4567.429001,4160,18248.646046,7999.99200300001,3807.835005
2013-10-11,7584.034,16577,21387.856001,12152.475989,5343.17001
2013-10-12,6821.226001,5991,18822.842975,11835.165984,5037.945036
2013-10-13,6052.524996,-1.45519152283669e-11,18535.335002,13560.919935,5359.190933
2013-10-14,3790.008998,1695,15814.31098,9494.31399000001,3557.92701
2013-10-15,3702.528998,4465,16104.436,7897.39899999999,3881.053995
2013-10-16,4616.367995,1989,17111.546971,9658.83398300002,4208.084004
2013-10-17,3937.743999,2393,16633.30794,8600.60402700003,3410.781995
2013-10-18,5046.657998,3639,20357.960021,10767.076029,4158.339028
2013-10-19,7777.842,7052,21379.789016,13959.837977,5903.365004
2013-10-20,7253.89,-1.45519152283669e-11,21803.965038,16388.723965,6277.081014
2013-10-21,3876.775999,1596,15373.372005,9480.47800899999,3682.63800800001
2013-10-22,3317.021,1497,16164.208054,8161.19701599999,3468.720999
2013-10-23,4195.278997,2098,18469.221995,9095.67499600001,3903.823955
2013-10-24,3836.318999,2524,15626.58699,7826.29700999998,3346.512995
2013-10-25,5337.341999,5060,20889.95398,10853.433015,4006.243005
2013-10-26,7662.435004,8523,19793.213877,12997.09706,5403.260998
2013-10-27,6406.51399,-1.45519152283669e-11,20482.223986,15721.971099,6088.620966
2013-10-28,3846.612001,1888,18261.320942,8669.27502899997,3806.01499
2013-10-29,3860.051999,2364,15353.60099,8077.87699899999,3282.440001
2013-10-30,4226.754001,7119,14522.070986,8309.41503599999,3928.946003
2013-10-31,3730.613,3104,16070.309015,8417.34407499997,3612.230016
2013-11-01,5810.465001,5345,22749.323046,13760.006975,4611.24098
2013-11-02,8405.799001,9555,21946.56099,16501.426111,6331.25597600001
2013-11-03,7660.631,-1.45519152283669e-11,23282.28497,18632.757058,6891.86203
2013-11-04,4669.37899,1854,18845.13507,11893.944003,4553.197014
2013-11-05,4346.055,2140,19305.96996,17731.46896,4053.663008
2013-11-06,4930.996,2757,16128.56094,18719.636863,4549.015016
2013-11-07,4091.997,3772,18274.506082,17128.73302,4004.984986
2013-11-08,5272.750996,5844,21106.922034,20816.001024,4142.797003
2013-11-09,8022.641,8565,19806.545984,25617.80702,6018.128012
2013-11-10,7261.734,-1.45519152283669e-11,22157.07704,30095.772182,6275.95102
2013-11-11,4316.280993,1996,18880.365061,18383.86104,4059.02396300001
2013-11-12,3995.015,2205,14224.94802,15702.156047,3845.748992
2013-11-13,4403.138996,2561,15261.04996,16489.865935,3955.05999399999
2013-11-14,3637.1819997,2796,14342.52999,14388.291996,3722.642003
2013-11-15,5257.088989,5651,19403.221978,19758.512138,4419.16198
2013-11-16,8469.777,8892,19974.664015,25823.124009,6114.880962
2013-11-17,7291.029004,-1.45519152283669e-11,21310.462001,28504.834924,6471.12
2013-11-18,4466.215002,1863,20023.146022,18105.16797,4134.012
2013-11-19,4268.987975,2222,14920.881002,15771.191056,3764.954991
2013-11-20,4821.83697,2586,16808.51382,17794.554019,4190.064004
2013-11-21,4196.717977,3009,14653.522006,15810.27501,3796.56998199999
2013-11-22,6192.761018,5026,19435.884998,20721.525024,4090.971
2013-11-23,7932.13501,8201,19211.551946,24088.4529,6145.59801
2013-11-24,7386.286,-1.45519152283669e-11,20667.770128,27068.67899,6047.102982
2013-11-25,4407.408001,2284,16642.821997,17080.879037,4136.247998
2013-11-26,4424.808992,2206,15571.096,15838.99799,3820.00002600001
2013-11-27,5667.448999,3312,14013.44401,15888.791993,3834.589997
2013-11-28,4927.736999,2945,15395.414005,14583.04597,3731.689979
2013-11-29,6355.686,5367,19418.192044,19928.49512,4270.992016
2013-11-30,10652.647,8144,20540.249908,24180.84791,5703.871975
2013-12-01,9829.346996,-1.45519152283669e-11,24265.92999,32630.049994,6891.186999
2013-12-02,6194.56901,2503,18870.48498,21204.45401,4577.422004
2013-12-03,5804.540989,3077,18005.06099,17649.930016,4177.919986
2013-12-04,7408.526,4032,15734.91198,17669.819008,4425.41097
2013-12-05,7547.576999,6325,16423.913996,16044.972,4293.612998
2013-12-06,9664.099006,7016,21079.01601,22343.77803,4876.956024
2013-12-07,11317.723991,8750.00000000002,22049.152885,23323.747984,6026.105975
2013-12-08,10526.430997,-1.45519152283669e-11,20651.700954,26374.972994,6348.44901
2013-12-09,10468.635053,6645,16767.425033,18513.72799,4389.410031
2013-12-10,16682.828035,3115,16208.379962,15786.39899,4124.582999
2013-12-11,12255.0119,4043,15587.374004,17599.873996,4195.231999
2013-12-12,11800.190007,4820,14416.034953,15887.834035,3721.073985
2013-12-13,19158.487056,8390,20712.179973,24213.925018,4352.648984
2013-12-14,23228.567028,11482,19269.329958,23079.82601,5607.826998
2013-12-15,22091.521852,-1.45519152283669e-11,20710.732985,26910.164034,6457.670995
2013-12-16,21578.146917,4366,17780.56508,20808.138864,4866.48397
2013-12-17,27960.48986,5385,16648.826002,19148.225005,4517.712
2013-12-18,42812.475076,7519,16309.349011,21264.960838,4696.38602
2013-12-19,44418.436217,8355.99999999999,16951.566996,22019.448986,4752.22699
2013-12-20,53184.60449,12270,18051.64801,25540.578124,4767.885013
2013-12-21,77376.67683,16945,18237.015968,28719.77399,5827.496972
2013-12-22,70338.30299,-1.45519152283669e-11,19642.391,29261.591956,6058.21696
2013-12-23,100656.65945,16093,21717.93492,31252.25505,5610.00401
2013-12-24,47258.25969,19927,15225.998985,29435.24205,4940.597985
2013-12-26,21887.534213,6859,18600.214167,16891.217035,4403.595
2013-12-27,26909.53902,12160,20448.100022,20268.514992,4839.153995
2013-12-28,37431.807928,15205,18570.781941,21460.4301,5114.27501
2013-12-29,31672.86896,-1.45519152283669e-11,17502.80295,20207.193016,4648.308016
2013-12-30,33661.039955,20443,19620.856894,24726.148,5454.874003
2013-12-31,23025.46496,23460,14688.788952,21975.97314,5155.089995
2014-01-01,247.270004000002,349.000000000009,160.156999999981,140.56700000001,36.1180000000022
2014-01-02,8177.463981,3187,22638.66896,22434.769072,5714.987
2014-01-03,7537.910978,4818,21844.179919,21777.401136,4749.89
2014-01-04,10826.72498,8495.00000000001,20992.58384,27297.910036,7558.55099
2014-01-05,9502.818999,-1.45519152283669e-11,14491.458,25457.632936,7351.076995
2014-01-06,5594.166006,2000,9405.40400899999,15809.58499,4626.195005
2014-01-07,4953.06,2381,12234.52503,17714.2289,4234.980995
2014-01-08,5783.748024,2835,14573.981027,20145.01896,5227.70806
2014-01-09,5324.124999,2844,14578.120462,17925.580646,4497.552006
2014-01-10,5943.623014,5239,19006.105551,22038.825485,5101.30702
2014-01-11,8696.138,9858.99999999999,18356.032832,27549.90187,7177.768016
2014-01-12,7603.78201,-1.45519152283669e-11,17582.094934,28489.00507,6998.67301
2014-01-13,4623.576991,2075,12867.852028,17663.942021,4517.062001
2014-01-14,4480.013016,2241,15337.186009,16548.937946,4246.515
2014-01-15,5242.623,2566,14987.967961,17834.265972,4582.326035
2014-01-16,4972.172005,3196,16345.380097,18087.400875,4493.872007
2014-01-17,5909.717986,6118,20495.34783,22473.70006,4917.471974
2014-01-18,8529.626995,9721.00000000001,19913.986005,27327.5489,7225.304
2014-01-19,7181.607991,-1.45519152283669e-11,18248.908116,29606.36099,6912.246997
2014-01-20,4792.655,2237,13485.701,18978.900908,4680.89799
2014-01-21,4672.774998,3152,15104.921984,17464.842025,4539.047012
2014-01-22,4486.079,2711,14311.029008,16987.926976,4617.244989
