"FROZEN.FOODS","LIQUOR.WINE.BEER","MEATS","POULTRY","PREPARED.FOODS"
-0.0248469181575238,0.744675926237116,0.329542377349029,0.111350708278123,0.20283188580997
-0.0178769781836903,1.48253202940414,0.136959864478089,0.0404336976205711,0.285575764164621
-0.0971623339232362,1.01772190287874,-0.801406463143798,-0.409741920028457,-0.585787514247801
0.164839601667665,1.51799206051524,0.0217891255467348,0.010824554532468,0.247649632608773
0.286585582797839,0.330078721426651,0.145077245174269,0.243414170826132,0.265735897386343
0.0803675591540052,0.0597036513910898,0.0572215266846907,-0.112674044094256,0.0984045290980807
-0.10840413522995,0.552227510453024,0.0712616152827518,-0.0460295986857132,-0.000760052381507492
0.0151093751091255,-0.791618461832529,0.349959244083944,0.0939032779885647,0.105081022112651
0.0671840570269072,-1.062855408934,0.446462658746285,0.314715665226279,0.691787053447931
-0.129148266437811,-0.28872633306101,-0.698751442542643,-0.164156998348712,-0.251818936810622
0.0188626311924384,0.448716842237989,0.0665969271102993,-0.00629330464366927,-0.167571157344314
-0.244073487162917,-0.537355966745346,-0.196901927282221,-0.35846550367084,-0.356118535788609
-0.110674714326242,-0.564963736261749,-0.100077187525123,-0.111094815513189,0.0776396542521504
-0.134830152909638,0.0542060245542607,-0.00351283068781908,-0.0953906746646537,-0.19614926124398
-0.142673121454344,0.0707028409420358,0.224015813407737,0.00228062732544538,-0.0380308822841742
-0.0144311549800704,0.625772550556509,0.088859382162212,0.147588223182281,0.498117950759201
0.263142457092897,-0.538000956092723,0.0134494499743713,0.268729634330811,0.239439194966706
-0.186991876719613,0.453326733872746,-0.458588274375787,-0.427584899984897,-0.439473761833669
-0.0591992296586466,-0.227987480266994,0.0992058467915654,-0.139791457314118,-0.0558943408455539
-0.0788817132733836,-0.298854998160517,0.0559069757525322,-0.110646231978745,0.0321983132723412
-0.150178241051433,0.00654017645962177,-0.266209147525703,-0.0984079760661516,-0.258187873424895
0.06815166878459,0.45978595106711,0.731489135518601,0.409779156626729,0.359696761068621
-0.0265066961717898,0.706707708975035,0.264088736282307,0.164001679296667,0.419532607503537
0.177828546865444,-0.85482109157161,-0.099007367778863,0.11570372417723,0.0012585319085305
-0.317067546085338,0.199847021404827,-0.351685056456283,-0.666613586480189,-0.727263187508462
-0.317694310367473,-0.73687104318839,-0.36470523609526,-0.366058414895403,-0.417686838539394
-0.103716457638265,-0.416566490231248,0.100232371308332,-0.158306225004646,0.067314161802252
-0.206835846113319,-0.238206124736043,-0.23802898588029,-0.204019394770106,-0.35183603935632
-0.116509761815261,0.493057359407679,0.13522955417114,0.0586387726527701,0.106804183820241
0.153368083130461,0.92105015939087,0.28008510900221,0.176147232885422,0.535098027117269
0.155930043457239,-0.604689307957143,-0.144972412670046,0.163437158249293,0.103106108627417
-0.14531268907037,0.388978035105333,-0.375426129546306,-0.404282322437204,-0.537083317828674
-0.153276813440191,-0.442487263186738,-0.220856876678983,-0.276544504288052,-0.165067376843445
-0.0282477805398161,-0.308553605133598,0.115602931910359,0.0439590595687732,0.202091270924425
-0.120671464779226,-0.144186113392194,-0.083977631487354,-0.126222958820293,-0.213682923948967
-0.0587736751526928,0.272303256433837,0.380227409164736,0.218389216322584,0.265193944481747
0.521408629165119,0.984644488150732,0.223615151192951,0.215475493916683,0.585209387878672
0.0354857119715433,-0.629137730063226,0.0405028539278431,0.227747675197857,0.335243490373665
-0.25153711736174,0.449957812515465,-0.554763276395167,-0.515504779571246,-0.551700530597766
-0.0883191989909767,-0.235883680649947,0.12389517249462,-0.097843975724067,-0.139391384311152
-0.104204607316642,-0.620551208604379,-0.239880256220212,-0.128058610130461,0.011350256715455
-0.0916568534857366,0.0624645756273055,0.0439073896285148,-0.107948171892031,-0.149739134994046
-0.000804465312021113,0.0730431212429702,0.15893604844186,0.0564811121071648,0.161692656309974
0.314041660881803,1.09016210493213,0.131499906371541,0.256111396231319,0.657758849537096
0.0849187471924045,-0.366114878260051,-0.102671159845004,0.21027270039362,0.281079563663652
-0.0832800169570766,0.727376485715477,-0.206555196952572,-0.292080069292251,-0.285739246317509
-0.120385719039526,0.323564264483118,-0.389526096476524,-0.222056545772695,0.0171806337619208
0.245791974023674,0.338994071239364,-0.035598828730369,0.135480277574673,0.743913429875631
0.410090213833446,1.72835379601027,0.238674718727914,0.334714638292107,1.13023415861323
0.627660797654883,2.480477862032,-0.0105974157842637,0.617978317531531,0.958167556169068
0.823663541339629,2.78358411811143,0.690820275373988,0.835544825052755,0.763426227317878
0.065537300067078,-0.454635118419236,0.0588786001555811,0.195340154781334,0.225679367819094
-0.0544559372088967,0.285937030446482,0.344261305320889,0.00317464546141975,-0.10644752923905
-0.342054466537195,-0.742096517917843,-0.427094035778454,-0.340011433535232,-0.622258965972518
-0.153115830924045,-0.746276018218379,-0.0370875660022451,-0.29461536705907,-0.0253567163122667
-0.195486866343698,-0.288858374141672,-0.24945510495019,-0.204018081499851,-0.364503800378321
-0.0214673351087469,0.18178668886108,0.487637484329576,0.0684735087865759,0.0301197962052953
0.213846410354297,0.469480596560134,0.209244021776737,0.0119878386092515,0.443675856611049
-0.146014855443505,-0.889589980178648,-0.238807546666019,0.149369607606673,-0.00570875702778531
-0.268556834344448,0.248899829661806,-0.677613284780793,-0.564852637487757,-0.741848339641259
-0.155574531374956,-0.390076291793226,0.210519441232178,-0.172876722278805,-0.0801934779217336
-0.145743103150034,-0.671266216407222,-0.27667073635495,-0.169650040182919,-0.0903647823133834
-0.0727613548011951,-0.0659760282131659,0.0204305986416935,-0.149467404720155,-0.172646218734304
0.0290480993863628,0.279508731632251,0.271140160111139,0.142461923775085,0.126590744813616
0.247682129140845,0.737715538034823,-0.0152204930550099,0.072070114584631,0.26698665386292
-0.0309648712548037,-0.848702721227171,0.0428181122515011,0.204739923356117,0.19469320142377
-0.247489939319812,0.243928693548111,-0.323159608979805,-0.350204778139439,-0.412988657763983
-0.0968561569354878,-0.453311536398245,0.112438631031036,-0.0596384959527308,-0.0618517139511765
-0.106832639264682,-0.51692940755838,-0.0272906472765143,-0.23131397419096,-0.094521630526298
-0.233263004715106,-0.362522029337946,-0.24632794929707,-0.240177959819529,-0.406900901446074
0.00955662696331337,0.0122493770867716,0.31163200697318,0.0561801746155192,0.118271257454182
0.202485589144975,0.605682990429143,0.161359383364219,0.112274800933128,0.404947644091763
-0.0558917432978766,-0.840031710871038,-0.0415305765151103,0.176462603526558,0.155315438529742
-0.232624540748759,0.192896561005773,-0.44953460627097,-0.448911071946877,-0.54682824358027
-0.147489233568118,-0.4418468450989,-0.032263096372779,-0.129125754800799,-0.220681185938089
-0.116178926740253,-0.5607330828288,0.103032875065359,-0.190627940409544,0.0366011304280724
-0.20829497157388,-0.414579147302381,-0.279831909014267,-0.20258785050681,-0.331830949548837
0.0352960614589437,0.290638033403768,0.434587568300394,0.119334303254206,0.123657820607293
0.168004690699334,0.491302581110515,-0.14219146402662,0.0266867324509102,0.361932861607619
0.087688856287401,-0.535311283424434,0.133554333840067,0.345208934079285,0.210924109414596
-0.305270147947982,0.114694851622126,-0.387824716201896,-0.547961718893715,-0.509841047347878
-0.0925162200888361,-0.0519782198821535,0.161543443251468,-0.0716262392798495,-0.0291499519371984
0.267630230755423,0.306925680286809,0.410401597612441,0.449199338899239,0.75760468323682
-0.245588405128002,0.148346566507734,-0.27124853959718,-0.455328336056957,-0.779544527886187
-0.0877877165452806,-0.0975735778212076,0.235294253322239,-0.0612904823735005,-0.151950291894324
0.0404183905906303,0.156340492942684,-0.0406121406754055,-0.0555294597376773,0.346547898548441
0.0380351103801592,-0.645137849209098,0.090243849372965,0.327900462035242,0.343889777704602
-0.270463682914767,0.421047919911793,-0.404917500552311,-0.53732850025642,-0.796152207782919
-0.253694946752707,-0.812994396355994,-0.315045014938887,-0.351827381373043,-0.27249772611918
-0.0206393758796732,-0.254349286742593,-0.0990641458576239,-0.0808033649680665,0.0460495223375741
-0.0608808866729465,0.0590689410125445,-0.00327479587837329,0.0357712350396803,-0.0303076576190736
0.234848834901272,0.794190158642764,0.411883171183064,0.144589984772913,0.154193564983066
0.232053870782785,1.47335480756247,0.183799452049313,0.209407448007205,0.429407467542133
-0.302189347089656,-1.0416870701045,-0.717587183347104,-0.384266639897313,-0.48741384809131
-0.103111902998423,0.178497138428916,0.12202506866253,-0.101830680565335,0.0996884218850219
-0.0837172792847958,-0.214772230190833,0.00877065844358794,-0.131658011631406,-0.103865246872995
-0.0311007384436925,-0.450826845129697,0.03457445495383,-0.028958261290639,0.102406493591153
-0.0655432378889436,-0.0886844751474975,0.0273039840778526,-0.0713646363984668,-0.107604790182557
0.00474512251876906,0.366812381365728,0.178772246966246,0.0829872713874982,0.0168222632925097
0.195752410246566,0.570571692691876,0.140807151893198,0.0465425879543063,0.520408866603632
0.0315441375879799,-0.539670063938088,-0.0944728133679306,0.251664763944252,0.218903918986028
-0.238907332306486,0.415828309948602,-0.374410386726227,-0.358269320573937,-0.542493490615573
-0.185824429947653,-0.524130639239576,0.133463870153725,-0.239424439205218,-0.102435019181197
-0.12100688283443,-0.449558439313402,-0.33608470102048,-0.205920073340457,-0.113468546116879
0.0409636860769958,0.518300957550497,0.135389192405579,0.033473859635758,0.0915533810088902
0.207697724944022,1.18525414910616,0.546753960879174,0.329235514057446,0.565676135414656
0.0630631602113727,0.970397956199763,-0.0454049378410464,-0.215827199480828,-0.073370565724279
-0.131763589244282,-0.974655036839407,-0.257013636560492,0.00741636563866815,0.162611139300327
-0.0409072073180896,0.541503135539743,-0.310319239818293,-0.19778332543755,-0.35890085326335
-0.0997155581284657,-0.30115828618012,0.289266024417829,-0.109880990983166,-0.101538785219743
-0.201923609852943,-0.742337244953044,-0.331255060660049,-0.265811502552706,-0.267260015003834
-0.11374234172654,-0.349939257200086,-0.089658290982801,-0.0470488217670523,-0.187544358991246
0.00490474356991914,0.128921099404284,0.500768032205471,0.0841270204721867,0.00804888933473595
0.169827275215794,0.157112670563844,0.820400398431741,0.307049860677889,0.609800161751339
-0.228393015772306,-1.38122042798888,-0.420745418424283,0.0131063893008222,-0.191649474549207
-0.429697402084649,0.216544177415179,-0.547157492926409,-0.64183847862281,-0.774937128605947
-0.231825600526422,-0.562975264998021,-0.179705303948601,-0.367718152389693,-0.525961695013262
-0.119582479253623,-0.751028571636527,-0.18191676730449,-0.288437020130699,-0.124173336210558
-0.222597942487141,-0.0609942668581611,-0.168392442954072,-0.205877906201925,-0.214846519515204
0.203808079138889,1.85599224304153,0.448711228137966,0.184290985022716,0.298232663906868
0.154263491949299,0.347703757203183,-0.139440726558046,-0.129122049318491,0.0704301100006496
0.0959531774473319,-0.71637245685728,0.0553216583724079,0.315347853770082,0.309599068739353
-0.279182824689861,0.454711453800591,-0.434569251242413,-0.445137013831016,-0.533974696217584
-0.109665327446444,0.186740968333382,-0.155909151970747,-0.339646120559011,-0.203456976116208
0.0963365337517247,-0.437551172632785,0.100968441065073,-0.0115101085833748,0.167227306603065
-0.0856369725679644,0.0429051711569009,-0.0688126074422349,-0.115220909441938,-0.142254095856921
0.189837066889459,0.498348998534929,0.368650213278966,0.214048362875164,0.0838455725112791
0.310721215222372,1.28671981796392,0.20916862736503,0.293983673956903,0.471556575631914
-0.176690488929818,-1.08534090778121,-0.448337768610842,-0.301766679894588,-0.328748130219946
-0.340575471707689,0.0696254055239409,0.0720354638945434,-0.238189172106132,-0.167463156422757
-0.196590712729373,-0.62159907999583,-0.211910162015343,-0.255825455226631,-0.261729652270773
-0.0786403422888173,-0.420267759783156,0.272776600445229,-0.134609345690035,-0.0348633538632412
-0.293640486315304,-0.63048957777796,-0.452705676119671,-0.290457051386037,-0.412279510522021
0.10975084911995,0.390929926699754,0.317062562106243,0.120308772458958,0.147356722324555
0.187652682510863,0.617984424103415,-0.0391973236943528,0.0184563931309433,0.357693633896577
0.10857024686663,-0.610019342951081,0.192725191083998,0.402217126000973,0.265920386824574
-0.421683629508854,0.0585179479806714,-0.432905046169587,-0.552774448176989,-0.583813012180542
-0.150921897032961,-0.495377520455994,-0.128557220979926,-0.239364731723067,-0.183932664707142
-0.0863345389134678,-0.44314303744169,0.0340062876029837,-0.106814513864758,0.0619499387614904
-0.103557963930189,-0.100674647266769,-0.270219138238117,-0.162749763024403,-0.202338814978066
0.20948742718795,0.425512560101885,0.50175151394754,0.265179734989903,0.223618125348823
0.209554834021162,0.469745954431988,0.321438536878456,0.154704363469657,0.527161790046061
-0.0821683155033866,-0.825728864218818,-0.216868168992871,0.158391667040357,0.0826255642949585
-0.116714673930671,0.428998482491922,-0.0864143019159567,-0.197826175404794,-0.21760311304451
-0.129754771696225,-0.187846359801953,-0.0926842329753942,-0.218135384533719,-0.223264062558906
-0.108985329732369,-0.417140745032825,0.0556216065899691,-0.168184775640521,-0.0895974271509127
-0.251681015112631,-0.366558267456484,-0.305740107760557,-0.278641165083302,-0.357865191637809
0.089018856354101,0.217192708535472,0.376333194718585,0.0967302698594111,0.0116921349983609
0.0812057178833313,0.499365787076412,-0.0865458023071767,-0.0505453204474272,0.246924693725848
0.0294994502001822,-0.801102028864804,0.133356592644563,0.167271108101363,0.267867421241701
-0.33260935237524,0.24525730671394,-0.490798902895165,-0.392518951791366,-0.50591470893261
-0.102044489135725,-0.278868352654879,0.0635692075884678,-0.214771822567945,-0.153764454261113
-0.149201660551996,-0.55022191729859,-0.145496744787649,-0.180950211498645,-0.119013487409236
-0.168975844322597,-0.203502382801191,-0.191227599278796,-0.172354924310096,-0.140635056902814
0.141888565844674,0.565182408206052,0.345114217166664,0.181352275291466,0.093006825828014
0.203348320841227,0.553161968884153,0.109929978740052,-0.0236047337649128,0.304599915045139
-0.0772207391233973,-0.891046259742871,-0.316073651635828,0.124825189027051,0.0832241048462918
-0.145820939407435,0.394413732730226,-0.111007871062203,-0.174838166648138,-0.160677881845257
-0.0198321675064538,-0.229035420195256,0.0371329521774426,-0.0473125551524251,0.0142832259600324
-0.0297889506063171,-0.249159063376444,-0.148885840115554,-0.11715830750094,-0.0109821326650392
-0.0696031277970234,-0.0312243170558431,0.155651537628384,-0.15065165445722,-0.202604342403839
-0.0116733176011404,-0.157041911984347,0.161555003859395,0.00969783686147271,-0.0309390256071333
0.12875787624621,0.680347938460767,-0.100148922254543,-0.0107075406698004,0.194180980719555
-0.0844723601868439,-0.903663773022575,-0.0665003418581123,0.0986752665926121,0.291555422654153
-0.130240429120519,0.566039506232166,-0.214267802511053,-0.187786547901047,-0.208197869025536
-0.0220840890114597,-0.0415205091124322,-0.0672436984936104,-0.0515708603689687,-0.0138624264671056
0.0782242095567357,0.0140452552122566,0.0415578220945237,-0.103783188565919,0.0785591637351448
-0.0220498661448116,0.152578950083161,-0.0862795401882832,-0.0158259400687958,-0.0280561597833728
0.0739565208967182,0.527929184087271,0.238591162713038,0.108072050681445,0.0812224940966738
0.226128529398426,1.0139446887267,0.0775160784849361,-0.0082301200631094,0.376748462763293
-0.0755278024241233,-0.794243179884702,-0.193826249094519,0.18039066139929,0.162241620265073
-0.151659594788125,0.417097348259112,-0.0919506103100095,-0.202804292642842,-0.272250168236342
-0.0921037786316024,-0.400272445976117,0.141563084688644,-0.123103409906114,0.0050579365948305
-0.0758074197785014,-0.384915595715348,-0.0257431740617232,-0.0615363041279189,0.021282414817688
0.00536903927668805,0.0436799837987103,0.176926525298193,0.105524915237367,-0.112517346063932
-0.0707747701619782,0.0775315942997709,0.223601896317854,-0.037716066239741,-0.0848192272268882
0.0965605359713903,0.532871611560005,0.113015289082128,-0.0379574374779808,0.170626673438259
-0.168021961867034,-1.12801503712809,-0.349112548470427,0.0576128018803147,-0.177838748201235
-0.236741629347972,0.12537577597069,-0.253219165913917,-0.370859418238145,-0.211592533440561
-0.0973737781569718,-0.147494818516571,0.0821014439319763,-0.173531034735131,-0.168377809976508
-0.120016911885518,-0.403095959662527,-0.267865786237299,-0.287380592518789,-0.0753807217548107
-0.0663238603381464,0.0233041110938663,0.178235138699557,-0.0119731845195136,-0.120383713597611
0.0034052862363712,0.224563693074537,0.0506416789620183,-0.0580707138852525,-0.0938048935312527
0.0986010467959337,0.670119012639169,-0.213120502061221,-0.0953711831773186,0.219394654763293
0.0172409016452825,-0.618329330857152,-0.0223189205027007,0.211888784193093,0.286265185156703
-0.0614552923051645,0.594321785105361,-0.200387688091285,-0.0809535831658667,-0.0750616977616868
4.56615239400317e-05,-0.0312492120776567,-0.0122706645687344,-0.109880147681727,0.0370472405578673
0.0570240130540764,0.10005411656028,-0.0686291246129364,0.00128862653069129,0.163362741899918
-0.0191683459972031,0.0814020428202013,0.165783660551123,0.0766515130319289,0.163747532347898
0.290353654253756,0.772258161746914,0.462790238395402,0.253434850118713,0.131892533272303
0.0256853795752069,0.478153091054079,-0.0491211283276537,-0.136425194873999,0.163799018998587
-0.0489229621047885,-0.90231699174126,-0.208897006904512,0.0354914024365606,0.0176755345121833
-0.186255232710782,0.290857019835083,-0.228404228232703,-0.183157070501289,-0.285982026410416
-0.111997141107071,-0.327397959999891,-0.0285506685066395,-0.118673199820677,-0.0970810267091477
-0.0607341011333293,-0.369295302953465,-0.0608763709933266,-0.146122408588058,0.0394970290841119
-0.116404318236043,-0.0365342893144794,0.171968049430627,-0.0813628937090416,-0.135961534007008
0.00463786532732234,0.0682549299164998,0.193056913886167,-0.00860398165416627,0.011854790918483
0.151562703708397,0.823153087850709,-0.22599241576961,-0.0710002996310989,0.100575260037464
-0.0136277415243019,-0.856086792202028,0.0611453315253222,0.187534137575461,0.306621823612932
-0.170399738193352,0.343915772484213,-0.144911177870723,-0.218961379030549,-0.283134133136877
-0.124651563127497,-0.340836555036933,0.00692460541987412,-0.172647508781527,-0.139980302356503
-0.0861840372435344,-0.456921924381408,-0.189793341483254,-0.143325880458089,-0.0435381170342025
-0.0763651484602751,-0.0220695743064013,0.174821464248344,-0.0991562447448501,-0.146826690363799
-0.0214390446762918,0.11468747370171,0.24137049482586,0.0871311744617683,0.0959457589894784
0.334671423186957,0.833267133173896,0.0575280574124943,0.178320377065213,0.342395891664576
0.0729648829461835,-0.837178808833624,0.351707117448202,0.479123380937919,0.49129374636025
-0.342605620474645,0.29806422538044,-0.335115390389731,-0.604514004347157,-0.675517827914694
-0.264823576152392,-0.654794153660083,-0.330079873396165,-0.295888851029051,-0.282571412196911
-0.0713770517344389,-0.22204083320541,0.0374291263725314,-0.144797386842369,0.0859657692257815
-0.163220390020955,0.0351202453683884,-0.178321878442425,-0.179987341952792,-0.354596825893427
0.0279091740472316,0.940579726915055,0.425904429283062,-0.0388671241035006,0.136253000679887
0.255038163247359,0.479375107042044,-0.0506173568462107,0.183829607168717,0.38033671866114
0.0517220998315895,-0.532911654544618,-0.0135004267377245,0.300647471158555,0.346774531879326
-0.269923903786902,0.642550005262495,-0.425525650986521,-0.492555464590939,-0.657243224910775
-0.124525721132094,-0.190708943455642,-0.249113679664179,-0.313685139532458,-0.0835753662511376
0.0323834020092224,-0.198714962068696,0.0578402918972898,0.0105417543133655,0.146163978101543
-0.0835993489444337,-0.0455987453975569,0.106881099190305,-0.0866466489472563,-0.0961535217003959
0.0584728932659117,0.326579657218927,0.28173449794714,0.0749004263502835,0.056969415895388
0.217226647727145,0.776997820104796,0.184195758218867,0.107468896910922,0.355949038542736
-0.0199948662596727,-0.963216167742263,-0.120737210907087,0.203653008861365,0.0147787015332007
-0.355232869023769,0.0999943206367348,-0.416338302729397,-0.485749291547077,-0.650654463436382
-0.236257417862411,-0.608449607473748,0.144333594675634,-0.316130773895551,-0.349486239764883
-0.27505724892585,-1.00036013980369,-0.437023241989611,-0.354400106206804,-0.398615108734123
-0.189531130771632,-0.224119336697101,0.013917323546482,-0.206176962593205,-0.213259501060331
0.024080161574068,0.115813966400128,0.399001517407552,0.121838137708762,0.00599861183021215
0.11648742724679,0.844447971744804,-0.0441587500930919,-0.0400775040175125,0.166395683281113
-0.00408550967079945,-1.13115422464974,-0.101744580022267,0.102045298707117,0.0319766516592363
-0.338725511737197,0.128054951247589,-0.318012234838675,-0.367624428349386,-0.589773326790559
-0.258079926193672,-0.676544216158289,-0.0135575156217997,-0.245466734084267,-0.341306004105294
-0.183363530516237,-0.838392441138201,-0.243951887850348,-0.329760854618039,-0.162770983849381
-0.15003546014049,-0.116165647797509,0.179703261472624,-0.120996007014415,-0.238973524810889
-0.0274481819064686,-0.11926304454484,0.21902811314969,-0.00380009110734062,-0.102730999685262
0.135256753359546,0.570594480534706,0.0850648294967548,0.0773375490401975,0.122268412401417
-0.128604501215616,-1.35513249278083,0.0408776834624629,0.106642943612161,0.0690739375152361
-0.380570552198842,-0.064121453324302,-0.443826155280369,-0.533380565488968,-0.752112259195392
-0.0899989832141733,-0.741417979177848,0.335523691459794,0.0222129022397354,-0.0926801427155488
-0.275902009556346,-1.02967214684883,-0.165059324716705,-0.348125066531364,-0.321896868744634
-0.342141831507745,-0.669295476174344,0.145444791210754,-0.392758159252788,-0.476309811887862
-0.175072238763661,-0.462200371794394,0.150200350176994,-0.0413799597954916,-0.382437985699484
0.0471984286329149,0.0156589190485716,-0.146613823625468,-0.145622738987586,0.00943733080679978
-0.167453135189465,-1.23533841952738,0.0421399115198834,0.0363463367274347,-0.0502636625981163
-0.497268476846533,-0.257749557755201,-0.739387799571049,-0.747019962234182,-0.901288633483373
-0.232421099678221,-0.642259892924161,0.0047228799062482,-0.24214336099884,-0.226069504426354
-0.161385069114881,-0.556459589699528,0.0629536030961936,-0.187558326936694,-0.0947413394677914
-0.130133289771284,-0.163259654304809,0.0793374234060185,-0.265761874282124,-0.230505696670806
0.208957523520502,2.97342452793256,0.271231897348493,0.167107353543606,0.26533518163348
-0.0548861754899927,-0.187592225193695,-0.314584388852884,-0.358464161726557,-0.4229963985513
-0.0937479131547915,-1.0388686122391,-0.0418920545467398,0.104985301253785,0.10774372209039
-0.302365726004492,-0.00184670715171917,-0.280686022163527,-0.33792953015892,-0.524806627038245
-0.189172689231461,-0.0331482748458372,-0.00681996981206648,-0.305246943559467,-0.0578058417005149
0.0294175243504376,-0.631549965049588,0.0662491010935515,0.0381408458588723,-0.0110589471220369
-0.207471439500588,-0.368990049511865,-0.0857801128972658,-0.208756910857113,-0.405521366269175
-0.0790882496277297,-0.485119879862927,0.349228253836025,0.00746669702181483,-0.0169774672654907
0.119281126292222,0.290108883487584,0.0447490904185372,0.0449857314386268,0.282773086794818
-0.011967442497957,-0.936587049917148,0.0503554271472004,0.196578087386601,0.174111295538144
-0.451327481911292,0.0485064872795763,-0.679032770834949,-0.635353483690783,-0.826961118885554
-0.210052481408567,-0.69030938069829,0.0584434488579839,-0.227299364667962,-0.19046970764299
-0.0911178957262741,-0.716693685269191,0.197256105434197,-0.0799779304513976,-0.0680524125365396
-0.292589528986703,-0.697431392732502,-0.379988272574303,-0.369261668558294,-0.531350215218706
0.018921542466001,0.00655979314106692,0.523834256948172,0.134993904868979,0.0146128270743631
0.0219205523874185,0.420646009582663,-0.201224297583701,-0.144753889386768,0.0252701914571401
-0.112726286666826,-1.122890998141,0.0751508398153541,0.197468764504545,0.251101461806816
-0.308616224721605,0.219686175755106,-0.20762756333587,-0.616710580930407,-0.649190557855724
-0.251997464306532,-0.744684851436204,-0.391153440727472,-0.30331901395194,-0.528738071201283
-0.142599682620431,0.557696989436965,-0.146483279616822,-0.156640078802488,0.013645077626368
-0.0485164770364838,-0.269256188762932,0.151682680750623,-0.0769376039118905,-0.1532327479062
0.13244982548891,0.1603953586227,0.688874715228124,0.404056035555391,0.189752931913759
0.0806294248111644,0.754238703876946,-0.147804491763214,-0.0506919654474524,0.18259980978721
0.0353307408385139,-0.955294440023785,0.179746359885463,0.199140835592848,0.299406433171899
-0.356836313825512,0.266884257037377,-0.438005016741022,-0.56736338333941,-0.653967841449815
-0.186573985702836,-0.487816331389321,0.0262693337559864,0.523382199505486,-0.326896605695253
-0.185131724237162,-0.89619887268656,-0.348823689588688,-0.0514389319149516,-0.156478384066471
-0.118001428576077,0.0544634956299574,0.306593975878243,-0.0611005534550745,-0.138329173430897
-0.0403893448396314,-0.0254324859191678,0.322630228568577,0.257952617860394,-0.248451974632293
0.088441946217357,0.169324555010747,-0.136229724276675,0.252712470912211,0.2055601934247
0.0573937685825785,-1.07838308826109,0.38794024808852,0.633584999622502,0.251966661943609
-0.430171690913723,-0.28238594145113,-0.217328044480678,-1.01963768967027,-0.742769353534514
-0.293997636876181,-0.995288796233588,-0.500810765929964,-0.412101606113565,-0.4002432046318
